quality_check_id,batch_id,machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,product_type,material_batch,operator_team,pressure_instability,defect_probability,defect_flag,defect_type,defect_count
QC_M008_2026022416,B2026022416_L2,M008,L2,2026-02-24 16:00:00,Evening,75.59,3.649,95.32,66.76,182.68,7,recent,Steering Column,MAT-0224-L2,Team C,4.72,0.1559,0,None,1
QC_M008_2026022420,B2026022420_L2,M008,L2,2026-02-24 20:00:00,Evening,76.68,3.647,97.21,66.43,183.31,7,recent,Steering Column,MAT-0224-L2,Team D,2.83,0.1463,0,None,1
QC_M008_2026022500,B2026022500_L2,M008,L2,2026-02-25 00:00:00,Night,79.18,3.647,99.76,66.34,182.21,7,recent,SUV Frame,MAT-0225-L2,Team C,1.46,0.1892,0,None,1
QC_M008_2026022504,B2026022504_L2,M008,L2,2026-02-25 04:00:00,Night,78.79,3.777,99.89,66.1,181.97,7,recent,SUV Frame,MAT-0225-L2,Team D,1.56,0.2151,1,Assembly,4
QC_M008_2026022508,B2026022508_L2,M008,L2,2026-02-25 08:00:00,Day,76.85,3.637,98.88,65.53,179.16,7,recent,SUV Frame,MAT-0225-L2,Team A,1.22,0.1293,0,None,0
QC_M008_2026022512,B2026022512_L2,M008,L2,2026-02-25 12:00:00,Day,75.26,3.616,97.65,66.2,180.49,7,recent,SUV Frame,MAT-0225-L2,Team B,2.39,0.1231,0,None,0
QC_M008_2026022516,B2026022516_L2,M008,L2,2026-02-25 16:00:00,Evening,75.52,3.67,97.05,66.22,180.63,7,recent,SUV Frame,MAT-0225-L2,Team C,2.99,0.1399,0,None,0
QC_M008_2026022520,B2026022520_L2,M008,L2,2026-02-25 20:00:00,Evening,76.28,3.48,96.59,65.07,180.75,7,recent,SUV Frame,MAT-0225-L2,Team D,3.45,0.1199,0,None,0
QC_M008_2026022600,B2026022600_L2,M008,L2,2026-02-26 00:00:00,Night,79.01,3.823,97.71,66.12,182.89,7,recent,Battery Module,MAT-0226-L2,Team C,2.33,0.2421,1,Assembly,1
QC_M008_2026022604,B2026022604_L2,M008,L2,2026-02-26 04:00:00,Night,80.88,3.891,98.88,66.09,185.35,7,recent,Battery Module,MAT-0226-L2,Team D,1.64,0.2839,0,None,1
QC_M008_2026022608,B2026022608_L2,M008,L2,2026-02-26 08:00:00,Day,77.21,3.481,99.46,65.06,179.99,7,recent,Battery Module,MAT-0226-L2,Team A,1.13,0.1083,0,None,1
QC_M008_2026022612,B2026022612_L2,M008,L2,2026-02-26 12:00:00,Day,75.65,3.729,98.0,67.08,181.51,7,recent,Battery Module,MAT-0226-L2,Team B,2.11,0.1441,0,None,0
QC_M008_2026022616,B2026022616_L2,M008,L2,2026-02-26 16:00:00,Evening,76.33,3.704,94.53,66.42,183.44,7,recent,Battery Module,MAT-0226-L2,Team C,5.51,0.1813,0,None,3
QC_M008_2026022620,B2026022620_L2,M008,L2,2026-02-26 20:00:00,Evening,76.2,3.751,97.08,65.49,180.25,7,recent,Battery Module,MAT-0226-L2,Team D,2.96,0.159,0,None,1
QC_M008_2026022700,B2026022700_L2,M008,L2,2026-02-27 00:00:00,Night,79.15,3.528,98.53,68.02,184.23,7,recent,Steering Column,MAT-0227-L2,Team C,2.39,0.1866,0,None,0
QC_M008_2026022704,B2026022704_L2,M008,L2,2026-02-27 04:00:00,Night,80.24,3.764,100.38,66.74,182.92,7,recent,Steering Column,MAT-0227-L2,Team D,1.21,0.2304,0,None,0
QC_M008_2026022708,B2026022708_L2,M008,L2,2026-02-27 08:00:00,Day,78.11,3.558,101.15,65.53,181.03,7,recent,Steering Column,MAT-0227-L2,Team A,1.3,0.1292,0,None,0
QC_M008_2026022712,B2026022712_L2,M008,L2,2026-02-27 12:00:00,Day,76.0,3.708,97.97,66.91,185.54,7,recent,Steering Column,MAT-0227-L2,Team B,2.06,0.1437,0,None,0
QC_M008_2026022716,B2026022716_L2,M008,L2,2026-02-27 16:00:00,Evening,75.58,3.804,96.83,66.8,185.38,7,recent,Steering Column,MAT-0227-L2,Team C,3.21,0.1672,0,None,2
QC_M008_2026022720,B2026022720_L2,M008,L2,2026-02-27 20:00:00,Evening,76.88,3.822,97.19,64.75,181.01,7,recent,Steering Column,MAT-0227-L2,Team D,2.85,0.179,0,None,1
QC_M008_2026022800,B2026022800_L2,M008,L2,2026-02-28 00:00:00,Night,79.29,3.919,101.13,67.59,183.88,7,recent,SUV Frame,MAT-0228-L2,Team C,1.6,0.2615,1,Assembly,2
QC_M008_2026022804,B2026022804_L2,M008,L2,2026-02-28 04:00:00,Night,80.85,3.946,99.62,66.7,183.66,7,recent,SUV Frame,MAT-0228-L2,Team D,1.89,0.3037,0,None,2
QC_M008_2026022808,B2026022808_L2,M008,L2,2026-02-28 08:00:00,Day,77.2,3.615,98.86,66.39,183.89,7,recent,SUV Frame,MAT-0228-L2,Team A,1.48,0.1322,0,None,2
QC_M008_2026022812,B2026022812_L2,M008,L2,2026-02-28 12:00:00,Day,77.85,3.675,96.6,66.35,180.94,7,recent,SUV Frame,MAT-0228-L2,Team B,3.44,0.1707,0,None,2
QC_M008_2026022816,B2026022816_L2,M008,L2,2026-02-28 16:00:00,Evening,77.39,3.746,95.97,67.18,181.65,7,recent,SUV Frame,MAT-0228-L2,Team C,4.07,0.1893,1,Assembly,0
QC_M008_2026022820,B2026022820_L2,M008,L2,2026-02-28 20:00:00,Evening,77.19,3.822,97.24,66.68,182.58,7,recent,SUV Frame,MAT-0228-L2,Team D,2.8,0.1859,1,Assembly,0
QC_M008_2026030100,B2026030100_L2,M008,L2,2026-03-01 00:00:00,Night,78.3,3.928,98.03,68.1,183.74,7,recent,SUV Frame,MAT-0301-L2,Team C,2.01,0.2587,0,None,1
QC_M008_2026030104,B2026030104_L2,M008,L2,2026-03-01 04:00:00,Night,81.31,3.796,100.69,64.73,183.45,7,recent,SUV Frame,MAT-0301-L2,Team D,0.96,0.2535,0,None,1
QC_M008_2026030108,B2026030108_L2,M008,L2,2026-03-01 08:00:00,Day,78.12,3.728,98.02,68.06,183.93,7,recent,SUV Frame,MAT-0301-L2,Team A,2.42,0.1808,0,None,0
QC_M008_2026030112,B2026030112_L2,M008,L2,2026-03-01 12:00:00,Day,77.33,3.791,97.82,65.85,181.88,7,recent,SUV Frame,MAT-0301-L2,Team B,2.29,0.1736,0,None,1
QC_M008_2026030116,B2026030116_L2,M008,L2,2026-03-01 16:00:00,Evening,76.13,3.821,94.86,67.69,183.48,7,recent,SUV Frame,MAT-0301-L2,Team C,5.18,0.2042,0,None,1
QC_M008_2026030120,B2026030120_L2,M008,L2,2026-03-01 20:00:00,Evening,75.99,3.802,96.82,68.07,183.14,7,recent,SUV Frame,MAT-0301-L2,Team D,3.22,0.1769,0,None,1
QC_M009_2026010100,B2026010100_L3,M009,L3,2026-01-01 00:00:00,Night,80.03,2.987,100.28,62.75,177.35,13,scheduled,Battery Module,MAT-0101-L3,Team D,1.18,0.1273,0,None,2
QC_M009_2026010104,B2026010104_L3,M009,L3,2026-01-01 04:00:00,Night,83.35,3.09,103.35,61.91,178.19,13,scheduled,Battery Module,MAT-0101-L3,Team A,4.05,0.2264,0,None,1
QC_M009_2026010108,B2026010108_L3,M009,L3,2026-01-01 08:00:00,Day,78.34,2.981,100.19,63.27,178.78,13,scheduled,Battery Module,MAT-0101-L3,Team B,1.5,0.0918,0,None,0
QC_M009_2026010112,B2026010112_L3,M009,L3,2026-01-01 12:00:00,Day,78.5,2.988,97.84,63.43,178.6,13,scheduled,Battery Module,MAT-0101-L3,Team C,2.8,0.1046,0,None,2
QC_M009_2026010116,B2026010116_L3,M009,L3,2026-01-01 16:00:00,Evening,78.27,3.046,98.21,64.0,179.92,13,scheduled,Battery Module,MAT-0101-L3,Team D,1.92,0.1059,0,None,1
QC_M009_2026010120,B2026010120_L3,M009,L3,2026-01-01 20:00:00,Evening,77.67,3.163,98.52,62.42,176.92,13,scheduled,Battery Module,MAT-0101-L3,Team A,1.43,0.1063,1,Assembly,1
QC_M009_2026010200,B2026010200_L3,M009,L3,2026-01-02 00:00:00,Night,82.09,3.226,99.81,63.38,180.63,13,scheduled,Steering Column,MAT-0102-L3,Team D,2.28,0.2187,0,None,2
QC_M009_2026010204,B2026010204_L3,M009,L3,2026-01-02 04:00:00,Night,83.05,3.057,101.46,64.36,180.55,13,scheduled,Steering Column,MAT-0102-L3,Team A,3.05,0.2171,1,Assembly,3
QC_M009_2026010208,B2026010208_L3,M009,L3,2026-01-02 08:00:00,Day,79.71,3.077,100.73,61.44,177.67,13,scheduled,Steering Column,MAT-0102-L3,Team B,2.21,0.1139,1,Assembly,0
QC_M009_2026010212,B2026010212_L3,M009,L3,2026-01-02 12:00:00,Day,77.05,3.089,97.5,63.05,179.18,13,scheduled,Steering Column,MAT-0102-L3,Team C,1.8,0.097,0,None,2
QC_M009_2026010216,B2026010216_L3,M009,L3,2026-01-02 16:00:00,Evening,77.51,3.111,96.21,66.23,180.35,13,scheduled,Steering Column,MAT-0102-L3,Team D,3.09,0.1299,0,None,0
QC_M009_2026010220,B2026010220_L3,M009,L3,2026-01-02 20:00:00,Evening,77.24,3.163,99.09,64.27,179.79,13,scheduled,Steering Column,MAT-0102-L3,Team A,1.85,0.1122,0,None,0
QC_M009_2026010300,B2026010300_L3,M009,L3,2026-01-03 00:00:00,Night,81.8,3.258,99.64,64.26,181.55,13,scheduled,SUV Frame,MAT-0103-L3,Team D,2.22,0.2268,0,None,1
QC_M009_2026010304,B2026010304_L3,M009,L3,2026-01-03 04:00:00,Night,81.88,3.224,101.76,63.31,181.01,13,scheduled,SUV Frame,MAT-0103-L3,Team A,2.46,0.2163,0,None,0
QC_M009_2026010308,B2026010308_L3,M009,L3,2026-01-03 08:00:00,Day,80.98,3.199,101.06,63.81,179.31,13,scheduled,SUV Frame,MAT-0103-L3,Team B,2.21,0.1622,1,Assembly,2
QC_M009_2026010312,B2026010312_L3,M009,L3,2026-01-03 12:00:00,Day,77.94,3.136,97.79,62.5,178.15,13,scheduled,SUV Frame,MAT-0103-L3,Team C,1.79,0.1083,1,Assembly,0
QC_M009_2026010316,B2026010316_L3,M009,L3,2026-01-03 16:00:00,Evening,76.88,3.066,97.3,62.76,177.03,13,scheduled,SUV Frame,MAT-0103-L3,Team D,2.0,0.0938,0,None,0
QC_M009_2026010320,B2026010320_L3,M009,L3,2026-01-03 20:00:00,Evening,78.47,3.212,98.0,63.7,179.73,13,scheduled,SUV Frame,MAT-0103-L3,Team A,1.83,0.1301,0,None,2
QC_M009_2026010400,B2026010400_L3,M009,L3,2026-01-04 00:00:00,Night,81.59,3.301,99.88,63.82,180.75,13,scheduled,Battery Module,MAT-0104-L3,Team D,1.63,0.2218,1,Assembly,3
QC_M009_2026010404,B2026010404_L3,M009,L3,2026-01-04 04:00:00,Night,82.9,3.218,101.78,64.11,181.91,13,scheduled,Battery Module,MAT-0104-L3,Team A,2.48,0.2479,1,Assembly,2
QC_M009_2026010408,B2026010408_L3,M009,L3,2026-01-04 08:00:00,Day,79.52,3.026,100.05,62.62,177.51,13,scheduled,Battery Module,MAT-0104-L3,Team B,1.63,0.1068,0,None,0
QC_M009_2026010412,B2026010412_L3,M009,L3,2026-01-04 12:00:00,Day,78.21,3.085,99.91,64.97,178.02,13,scheduled,Battery Module,MAT-0104-L3,Team C,1.57,0.1124,0,None,0
QC_M009_2026010416,B2026010416_L3,M009,L3,2026-01-04 16:00:00,Evening,77.22,3.224,97.24,63.24,176.47,13,scheduled,Battery Module,MAT-0104-L3,Team D,2.06,0.1208,1,Assembly,0
QC_M009_2026010420,B2026010420_L3,M009,L3,2026-01-04 20:00:00,Evening,77.4,3.116,97.19,64.9,181.49,13,scheduled,Battery Module,MAT-0104-L3,Team A,2.11,0.1132,0,None,2
QC_M009_2026010500,B2026010500_L3,M009,L3,2026-01-05 00:00:00,Night,81.22,3.343,100.77,62.04,179.71,13,scheduled,Steering Column,MAT-0105-L3,Team D,1.47,0.2062,1,Assembly,2
QC_M009_2026010504,B2026010504_L3,M009,L3,2026-01-05 04:00:00,Night,83.32,3.474,100.87,65.04,181.93,13,scheduled,Steering Column,MAT-0105-L3,Team A,2.77,0.3457,0,None,3
QC_M009_2026010508,B2026010508_L3,M009,L3,2026-01-05 08:00:00,Day,79.53,3.058,100.7,63.45,178.78,13,scheduled,Steering Column,MAT-0105-L3,Team B,1.4,0.1142,0,None,1
QC_M009_2026010512,B2026010512_L3,M009,L3,2026-01-05 12:00:00,Day,78.89,3.149,97.78,65.1,178.65,13,scheduled,Steering Column,MAT-0105-L3,Team C,1.52,0.1271,0,None,1
QC_M009_2026010516,B2026010516_L3,M009,L3,2026-01-05 16:00:00,Evening,78.17,3.216,96.45,65.16,181.57,13,scheduled,Steering Column,MAT-0105-L3,Team D,2.85,0.1443,0,None,1
QC_M009_2026010520,B2026010520_L3,M009,L3,2026-01-05 20:00:00,Evening,78.27,3.083,99.31,63.44,180.03,13,scheduled,Steering Column,MAT-0105-L3,Team A,0.98,0.0986,0,None,1
QC_M009_2026010600,B2026010600_L3,M009,L3,2026-01-06 00:00:00,Night,82.3,3.139,101.19,64.55,178.76,13,scheduled,SUV Frame,MAT-0106-L3,Team D,3.56,0.2288,0,None,1
QC_M009_2026010604,B2026010604_L3,M009,L3,2026-01-06 04:00:00,Night,81.48,3.342,101.91,63.27,179.97,13,scheduled,SUV Frame,MAT-0106-L3,Team A,2.6,0.2383,0,None,1
QC_M009_2026010608,B2026010608_L3,M009,L3,2026-01-06 08:00:00,Day,79.9,3.136,98.97,63.29,178.15,13,scheduled,SUV Frame,MAT-0106-L3,Team B,0.54,0.1171,0,None,0
QC_M009_2026010612,B2026010612_L3,M009,L3,2026-01-06 12:00:00,Day,77.84,3.143,97.5,63.84,181.18,13,scheduled,SUV Frame,MAT-0106-L3,Team C,1.79,0.1128,0,None,0
QC_M009_2026010616,B2026010616_L3,M009,L3,2026-01-06 16:00:00,Evening,78.17,3.297,98.14,62.1,179.6,13,scheduled,SUV Frame,MAT-0106-L3,Team D,1.76,0.1292,0,None,0
QC_M009_2026010620,B2026010620_L3,M009,L3,2026-01-06 20:00:00,Evening,77.67,3.277,97.0,60.75,177.41,13,scheduled,SUV Frame,MAT-0106-L3,Team A,2.59,0.1214,0,None,0
QC_M009_2026010700,B2026010700_L3,M009,L3,2026-01-07 00:00:00,Night,81.0,3.458,100.04,63.63,180.56,13,scheduled,Battery Module,MAT-0107-L3,Team D,1.92,0.2543,0,None,0
QC_M009_2026010704,B2026010704_L3,M009,L3,2026-01-07 04:00:00,Night,82.58,3.343,100.91,64.22,182.4,13,scheduled,Battery Module,MAT-0107-L3,Team A,1.61,0.2572,0,None,1
QC_M009_2026010708,B2026010708_L3,M009,L3,2026-01-07 08:00:00,Day,79.82,3.357,98.74,64.58,180.23,13,scheduled,Battery Module,MAT-0107-L3,Team B,0.79,0.1634,0,None,1
QC_M009_2026010712,B2026010712_L3,M009,L3,2026-01-07 12:00:00,Day,77.98,3.174,99.49,63.79,177.9,13,scheduled,Battery Module,MAT-0107-L3,Team C,1.09,0.1118,0,None,2
QC_M009_2026010716,B2026010716_L3,M009,L3,2026-01-07 16:00:00,Evening,77.47,3.097,97.55,63.6,177.31,13,scheduled,Battery Module,MAT-0107-L3,Team D,1.75,0.1021,0,None,1
QC_M009_2026010720,B2026010720_L3,M009,L3,2026-01-07 20:00:00,Evening,78.93,3.302,98.55,63.49,178.74,13,scheduled,Battery Module,MAT-0107-L3,Team A,1.69,0.146,0,None,2
QC_M009_2026010800,B2026010800_L3,M009,L3,2026-01-08 00:00:00,Night,80.74,3.444,99.74,63.34,180.54,13,scheduled,Steering Column,MAT-0108-L3,Team D,1.08,0.2295,0,None,0
QC_M009_2026010804,B2026010804_L3,M009,L3,2026-01-08 04:00:00,Night,83.59,3.274,100.25,62.75,178.94,13,scheduled,Steering Column,MAT-0108-L3,Team A,1.93,0.2519,0,None,1
QC_M009_2026010808,B2026010808_L3,M009,L3,2026-01-08 08:00:00,Day,79.35,3.24,98.74,64.11,182.7,13,scheduled,Steering Column,MAT-0108-L3,Team B,1.08,0.1343,0,None,0
QC_M009_2026010812,B2026010812_L3,M009,L3,2026-01-08 12:00:00,Day,78.87,3.108,97.23,64.48,177.93,13,scheduled,Steering Column,MAT-0108-L3,Team C,2.68,0.1292,0,None,2
QC_M009_2026010816,B2026010816_L3,M009,L3,2026-01-08 16:00:00,Evening,78.12,3.135,96.79,64.15,180.37,13,scheduled,Steering Column,MAT-0108-L3,Team D,2.51,0.1232,0,None,0
QC_M009_2026010820,B2026010820_L3,M009,L3,2026-01-08 20:00:00,Evening,78.69,3.084,97.46,65.49,179.57,13,scheduled,Steering Column,MAT-0108-L3,Team A,1.84,0.1186,0,None,0
QC_M009_2026010900,B2026010900_L3,M009,L3,2026-01-09 00:00:00,Night,81.83,3.371,100.32,63.97,180.28,13,scheduled,SUV Frame,MAT-0109-L3,Team D,1.02,0.2341,1,Assembly,1
QC_M009_2026010904,B2026010904_L3,M009,L3,2026-01-09 04:00:00,Night,82.88,3.402,100.22,66.05,183.13,13,scheduled,SUV Frame,MAT-0109-L3,Team A,1.68,0.2984,0,None,2
QC_M009_2026010908,B2026010908_L3,M009,L3,2026-01-09 08:00:00,Day,80.23,3.35,99.86,64.19,180.8,13,scheduled,SUV Frame,MAT-0109-L3,Team B,1.87,0.177,0,None,0
QC_M009_2026010912,B2026010912_L3,M009,L3,2026-01-09 12:00:00,Day,79.0,3.244,96.96,63.17,180.01,13,scheduled,SUV Frame,MAT-0109-L3,Team C,2.34,0.1394,0,None,1
QC_M009_2026010916,B2026010916_L3,M009,L3,2026-01-09 16:00:00,Evening,78.89,3.177,96.31,64.73,179.89,13,scheduled,SUV Frame,MAT-0109-L3,Team D,2.99,0.1457,0,None,0
QC_M009_2026010920,B2026010920_L3,M009,L3,2026-01-09 20:00:00,Evening,79.15,3.415,97.31,62.38,181.99,13,scheduled,SUV Frame,MAT-0109-L3,Team A,1.99,0.1638,1,Assembly,4
QC_M009_2026011000,B2026011000_L3,M009,L3,2026-01-10 00:00:00,Night,81.63,3.351,99.32,64.09,180.59,13,overdue,Battery Module,MAT-0110-L3,Team D,1.18,0.2265,1,Assembly,2
QC_M009_2026011004,B2026011004_L3,M009,L3,2026-01-10 04:00:00,Night,83.0,3.38,99.11,64.48,181.71,13,overdue,Battery Module,MAT-0110-L3,Team A,1.19,0.2683,1,Assembly,0
QC_M009_2026011008,B2026011008_L3,M009,L3,2026-01-10 08:00:00,Day,79.87,3.222,100.51,63.9,178.33,13,overdue,Battery Module,MAT-0110-L3,Team B,2.91,0.1556,0,None,2
QC_M009_2026011012,B2026011012_L3,M009,L3,2026-01-10 12:00:00,Day,78.56,3.269,97.26,64.64,180.56,13,overdue,Battery Module,MAT-0110-L3,Team C,2.04,0.1454,0,None,2
QC_M009_2026011016,B2026011016_L3,M009,L3,2026-01-10 16:00:00,Evening,78.24,3.381,96.06,62.84,180.26,13,overdue,Battery Module,MAT-0110-L3,Team D,3.43,0.17,0,None,0
QC_M009_2026011020,B2026011020_L3,M009,L3,2026-01-10 20:00:00,Evening,79.27,3.494,96.41,64.1,181.32,13,overdue,Battery Module,MAT-0110-L3,Team A,2.9,0.2059,0,None,1
QC_M009_2026011100,B2026011100_L3,M009,L3,2026-01-11 00:00:00,Night,82.31,3.445,97.83,64.08,179.43,13,overdue,Steering Column,MAT-0111-L3,Team D,1.81,0.2809,0,None,1
QC_M009_2026011104,B2026011104_L3,M009,L3,2026-01-11 04:00:00,Night,82.29,3.629,102.76,64.62,181.76,13,overdue,Steering Column,MAT-0111-L3,Team A,3.46,0.3777,0,None,3
QC_M009_2026011108,B2026011108_L3,M009,L3,2026-01-11 08:00:00,Day,79.03,3.126,100.34,63.02,178.73,13,overdue,Steering Column,MAT-0111-L3,Team B,1.08,0.1094,0,None,1
QC_M009_2026011112,B2026011112_L3,M009,L3,2026-01-11 12:00:00,Day,75.85,3.158,98.82,65.08,181.32,13,recent,Steering Column,MAT-0111-L3,Team C,0.98,0.0961,0,None,1
QC_M009_2026011116,B2026011116_L3,M009,L3,2026-01-11 16:00:00,Evening,75.8,3.275,97.9,62.48,177.37,13,recent,Steering Column,MAT-0111-L3,Team D,2.23,0.109,0,None,0
QC_M009_2026011120,B2026011120_L3,M009,L3,2026-01-11 20:00:00,Evening,77.31,3.26,96.93,64.55,180.75,13,recent,Steering Column,MAT-0111-L3,Team A,2.38,0.1302,0,None,1
QC_M009_2026011200,B2026011200_L3,M009,L3,2026-01-12 00:00:00,Night,79.68,3.365,99.58,63.98,181.03,13,recent,SUV Frame,MAT-0112-L3,Team D,1.46,0.2004,0,None,0
QC_M009_2026011204,B2026011204_L3,M009,L3,2026-01-12 04:00:00,Night,80.87,3.36,100.18,64.34,180.78,13,recent,SUV Frame,MAT-0112-L3,Team A,1.7,0.2201,0,None,3
QC_M009_2026011208,B2026011208_L3,M009,L3,2026-01-12 08:00:00,Day,78.27,3.18,100.41,64.29,178.89,13,recent,SUV Frame,MAT-0112-L3,Team B,2.77,0.1296,0,None,1
QC_M009_2026011212,B2026011212_L3,M009,L3,2026-01-12 12:00:00,Day,77.25,3.175,97.02,64.11,177.83,13,recent,SUV Frame,MAT-0112-L3,Team C,2.28,0.1145,0,None,0
QC_M009_2026011216,B2026011216_L3,M009,L3,2026-01-12 16:00:00,Evening,78.28,3.401,96.6,62.53,179.61,13,recent,SUV Frame,MAT-0112-L3,Team D,2.7,0.1554,0,None,2
QC_M009_2026011220,B2026011220_L3,M009,L3,2026-01-12 20:00:00,Evening,77.71,3.393,96.25,63.73,179.81,13,recent,SUV Frame,MAT-0112-L3,Team A,3.05,0.1621,0,None,0
QC_M009_2026011300,B2026011300_L3,M009,L3,2026-01-13 00:00:00,Night,79.35,3.468,100.26,63.34,180.87,13,recent,Battery Module,MAT-0113-L3,Team D,1.07,0.1989,0,None,1
QC_M009_2026011304,B2026011304_L3,M009,L3,2026-01-13 04:00:00,Night,80.33,3.305,101.46,62.16,177.27,13,recent,Battery Module,MAT-0113-L3,Team A,2.16,0.188,0,None,0
QC_M009_2026011308,B2026011308_L3,M009,L3,2026-01-13 08:00:00,Day,78.89,3.27,100.79,62.84,180.05,13,recent,Battery Module,MAT-0113-L3,Team B,1.71,0.1325,0,None,0
QC_M009_2026011312,B2026011312_L3,M009,L3,2026-01-13 12:00:00,Day,77.22,3.241,97.78,64.44,178.44,13,recent,Battery Module,MAT-0113-L3,Team C,1.6,0.1212,0,None,2
QC_M009_2026011316,B2026011316_L3,M009,L3,2026-01-13 16:00:00,Evening,76.14,3.152,95.54,62.78,178.38,13,recent,Battery Module,MAT-0113-L3,Team D,3.76,0.1057,0,None,2
QC_M009_2026011320,B2026011320_L3,M009,L3,2026-01-13 20:00:00,Evening,77.08,3.345,97.38,63.85,179.87,13,recent,Battery Module,MAT-0113-L3,Team A,1.94,0.1325,0,None,1
QC_M009_2026011400,B2026011400_L3,M009,L3,2026-01-14 00:00:00,Night,79.7,3.53,99.97,64.47,178.53,13,recent,Steering Column,MAT-0114-L3,Team D,1.03,0.2368,0,None,2
QC_M009_2026011404,B2026011404_L3,M009,L3,2026-01-14 04:00:00,Night,80.67,3.291,101.41,62.92,181.75,13,recent,Steering Column,MAT-0114-L3,Team A,2.21,0.1973,0,None,0
QC_M009_2026011408,B2026011408_L3,M009,L3,2026-01-14 08:00:00,Day,78.0,3.248,99.76,61.94,177.48,13,recent,Steering Column,MAT-0114-L3,Team B,1.61,0.1157,0,None,1
QC_M009_2026011412,B2026011412_L3,M009,L3,2026-01-14 12:00:00,Day,77.36,3.29,97.79,64.37,181.34,13,recent,Steering Column,MAT-0114-L3,Team C,1.51,0.125,0,None,1
QC_M009_2026011416,B2026011416_L3,M009,L3,2026-01-14 16:00:00,Evening,76.1,3.531,97.1,63.49,180.37,13,recent,Steering Column,MAT-0114-L3,Team D,2.2,0.1564,0,None,0
QC_M009_2026011420,B2026011420_L3,M009,L3,2026-01-14 20:00:00,Evening,77.49,3.358,97.29,64.09,179.23,13,recent,Steering Column,MAT-0114-L3,Team A,2.29,0.1452,0,None,1
QC_M009_2026011500,B2026011500_L3,M009,L3,2026-01-15 00:00:00,Night,79.56,3.444,99.41,63.93,181.41,13,recent,SUV Frame,MAT-0115-L3,Team D,1.72,0.2094,0,None,1
QC_M009_2026011504,B2026011504_L3,M009,L3,2026-01-15 04:00:00,Night,81.17,3.366,101.19,65.31,179.59,13,recent,SUV Frame,MAT-0115-L3,Team A,1.89,0.2374,0,None,1
QC_M009_2026011508,B2026011508_L3,M009,L3,2026-01-15 08:00:00,Day,78.63,3.28,101.0,64.25,181.57,13,recent,SUV Frame,MAT-0115-L3,Team B,1.7,0.1386,0,None,0
QC_M009_2026011512,B2026011512_L3,M009,L3,2026-01-15 12:00:00,Day,77.36,3.265,99.73,64.68,180.49,13,recent,SUV Frame,MAT-0115-L3,Team C,1.04,0.1203,0,None,1
QC_M009_2026011516,B2026011516_L3,M009,L3,2026-01-15 16:00:00,Evening,76.72,3.433,96.44,64.56,179.38,13,recent,SUV Frame,MAT-0115-L3,Team D,2.86,0.1564,0,None,1
QC_M009_2026011520,B2026011520_L3,M009,L3,2026-01-15 20:00:00,Evening,78.03,3.276,97.5,64.68,181.02,13,recent,SUV Frame,MAT-0115-L3,Team A,1.8,0.1352,0,None,1
QC_M009_2026011600,B2026011600_L3,M009,L3,2026-01-16 00:00:00,Night,81.3,3.323,99.36,62.67,178.25,13,recent,Battery Module,MAT-0116-L3,Team D,1.94,0.2062,0,None,3
QC_M009_2026011604,B2026011604_L3,M009,L3,2026-01-16 04:00:00,Night,80.97,3.513,101.07,62.72,178.56,13,recent,Battery Module,MAT-0116-L3,Team A,1.83,0.2491,1,Assembly,0
QC_M009_2026011608,B2026011608_L3,M009,L3,2026-01-16 08:00:00,Day,78.86,3.373,100.47,63.36,180.69,13,recent,Battery Module,MAT-0116-L3,Team B,1.72,0.1469,0,None,1
QC_M009_2026011612,B2026011612_L3,M009,L3,2026-01-16 12:00:00,Day,78.29,3.414,97.64,65.06,179.16,13,recent,Battery Module,MAT-0116-L3,Team C,1.66,0.1655,0,None,1
QC_M009_2026011616,B2026011616_L3,M009,L3,2026-01-16 16:00:00,Evening,76.99,3.394,95.44,64.96,180.94,13,recent,Battery Module,MAT-0116-L3,Team D,3.86,0.1677,0,None,2
QC_M009_2026011620,B2026011620_L3,M009,L3,2026-01-16 20:00:00,Evening,77.77,3.5,96.73,64.52,179.76,13,recent,Battery Module,MAT-0116-L3,Team A,2.57,0.1801,0,None,0
QC_M009_2026011700,B2026011700_L3,M009,L3,2026-01-17 00:00:00,Night,81.16,3.615,98.04,63.71,180.88,13,recent,Steering Column,MAT-0117-L3,Team D,1.8,0.2849,0,None,0
QC_M009_2026011704,B2026011704_L3,M009,L3,2026-01-17 04:00:00,Night,80.19,3.726,101.11,64.02,180.81,13,recent,Steering Column,MAT-0117-L3,Team A,2.58,0.313,0,None,3
QC_M009_2026011708,B2026011708_L3,M009,L3,2026-01-17 08:00:00,Day,79.74,3.409,100.75,65.1,181.54,13,recent,Steering Column,MAT-0117-L3,Team B,2.59,0.1914,0,None,1
QC_M009_2026011712,B2026011712_L3,M009,L3,2026-01-17 12:00:00,Day,78.61,3.389,99.79,63.48,179.72,13,recent,Steering Column,MAT-0117-L3,Team C,1.27,0.1461,0,None,2
QC_M009_2026011716,B2026011716_L3,M009,L3,2026-01-17 16:00:00,Evening,77.83,3.223,96.69,63.45,179.68,13,recent,Steering Column,MAT-0117-L3,Team D,2.61,0.1229,1,Assembly,1
