machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,last_maintenance_days_ago,pressure_instability,sensor_anomaly_signal
M010,L1,2026-01-08 04:00:00,Night,75.22,2.221,90.59,46.31,163.08,3,overdue,23,2.25,0.382
M010,L1,2026-01-08 05:00:00,Night,76.46,2.149,93.49,45.94,160.83,3,overdue,23,5.15,0.73
M010,L1,2026-01-08 06:00:00,Night,77.23,2.51,89.33,47.72,160.65,3,overdue,23,0.99,0.231
M010,L1,2026-01-08 07:00:00,Night,76.23,2.529,86.67,49.89,163.05,3,overdue,23,1.67,0.313
M010,L1,2026-01-08 08:00:00,Day,73.81,2.023,89.21,52.43,163.14,3,overdue,23,0.87,0.216
M010,L1,2026-01-08 09:00:00,Day,73.67,2.05,94.27,49.53,162.09,3,overdue,23,5.93,0.824
M010,L1,2026-01-08 10:00:00,Day,74.55,2.278,89.09,48.4,158.39,3,overdue,23,0.75,0.202
M010,L1,2026-01-08 11:00:00,Day,72.49,2.124,89.35,48.25,162.97,3,overdue,23,1.01,0.233
M010,L1,2026-01-08 12:00:00,Day,72.68,2.063,90.71,47.91,162.3,3,overdue,23,2.37,0.397
M010,L1,2026-01-08 13:00:00,Day,70.43,2.353,84.78,52.33,165.81,3,overdue,23,3.56,0.54
M010,L1,2026-01-08 14:00:00,Day,71.47,2.317,84.83,48.26,163.44,3,overdue,23,3.51,0.534
M010,L1,2026-01-08 15:00:00,Day,72.16,2.213,87.02,50.7,164.84,3,overdue,23,1.32,0.271
M010,L1,2026-01-08 16:00:00,Evening,69.43,2.293,86.14,46.08,157.01,3,overdue,23,2.2,0.377
M010,L1,2026-01-08 17:00:00,Evening,74.01,2.153,85.08,47.01,161.9,3,overdue,23,3.26,0.503
M010,L1,2026-01-08 18:00:00,Evening,72.24,2.671,84.79,49.72,158.98,3,overdue,23,3.55,0.538
M010,L1,2026-01-08 19:00:00,Evening,69.91,2.553,87.89,49.56,165.56,3,overdue,23,0.45,0.166
M010,L1,2026-01-08 20:00:00,Evening,70.55,2.616,84.2,49.31,169.83,3,overdue,23,4.14,0.609
M010,L1,2026-01-08 21:00:00,Evening,71.08,2.557,88.26,47.55,166.93,3,overdue,23,0.08,0.122
M010,L1,2026-01-08 22:00:00,Evening,71.37,2.287,88.16,48.45,169.37,3,overdue,23,0.18,0.134
M010,L1,2026-01-08 23:00:00,Evening,71.27,2.609,83.41,42.71,158.88,3,overdue,23,4.93,0.705
M010,L1,2026-01-09 00:00:00,Night,75.48,2.691,91.39,49.15,165.33,3,overdue,23,3.05,0.478
M010,L1,2026-01-09 01:00:00,Night,75.14,2.699,86.3,47.21,164.91,3,overdue,23,2.04,0.357
M010,L1,2026-01-09 02:00:00,Night,76.76,2.66,89.22,47.58,165.03,3,overdue,23,0.88,0.218
M010,L1,2026-01-09 03:00:00,Night,73.8,2.728,88.85,48.08,165.01,3,overdue,23,0.51,0.173
M010,L1,2026-01-09 04:00:00,Night,74.62,2.13,92.55,46.36,161.17,3,overdue,23,4.21,0.618
M010,L1,2026-01-09 05:00:00,Night,75.93,1.971,88.38,49.5,165.48,3,overdue,23,0.04,0.117
M010,L1,2026-01-09 06:00:00,Night,74.78,2.186,91.83,50.5,165.73,3,overdue,23,3.49,0.531
M010,L1,2026-01-09 07:00:00,Night,76.23,2.262,92.05,48.51,164.32,3,overdue,23,3.71,0.558
M010,L1,2026-01-09 08:00:00,Day,73.26,2.197,91.15,44.79,162.73,3,overdue,23,2.81,0.45
M010,L1,2026-01-09 09:00:00,Day,73.62,1.727,90.14,47.88,157.55,3,overdue,23,1.8,0.329
M010,L1,2026-01-09 10:00:00,Day,75.9,2.385,89.09,48.8,163.77,3,overdue,23,0.75,0.203
M010,L1,2026-01-09 11:00:00,Day,70.85,2.708,88.86,52.14,162.94,3,overdue,23,0.52,0.175
M010,L1,2026-01-09 12:00:00,Day,73.31,2.021,83.26,50.42,163.05,3,overdue,23,5.08,0.722
M010,L1,2026-01-09 13:00:00,Day,71.45,1.627,86.74,49.22,157.57,3,overdue,23,1.6,0.305
M010,L1,2026-01-09 14:00:00,Day,71.92,2.12,84.92,48.43,155.81,3,overdue,23,3.42,0.523
M010,L1,2026-01-09 15:00:00,Day,72.07,2.252,87.49,50.85,162.58,3,overdue,23,0.85,0.214
M010,L1,2026-01-09 16:00:00,Evening,68.29,2.265,83.98,51.64,162.0,3,overdue,23,4.36,0.636
M010,L1,2026-01-09 17:00:00,Evening,73.09,2.599,84.47,48.86,163.21,3,overdue,23,3.87,0.577
M010,L1,2026-01-09 18:00:00,Evening,74.95,2.561,83.81,47.45,161.34,3,overdue,23,4.53,0.657
M010,L1,2026-01-09 19:00:00,Evening,70.76,2.253,84.87,48.78,161.29,3,overdue,23,3.47,0.529
M010,L1,2026-01-09 20:00:00,Evening,73.68,2.166,83.02,47.69,159.74,3,overdue,23,5.32,0.751
M010,L1,2026-01-09 21:00:00,Evening,74.39,2.479,88.85,50.68,159.31,3,overdue,23,0.51,0.173
M010,L1,2026-01-09 22:00:00,Evening,71.45,2.023,89.84,50.42,163.16,3,overdue,23,1.5,0.292
M010,L1,2026-01-09 23:00:00,Evening,72.24,2.226,85.96,50.03,162.91,3,overdue,23,2.38,0.398
M010,L1,2026-01-10 00:00:00,Night,75.41,2.483,89.8,49.91,166.74,3,overdue,23,1.46,0.287
M010,L1,2026-01-10 01:00:00,Night,75.9,2.285,89.74,49.45,162.76,3,overdue,23,1.4,0.281
M010,L1,2026-01-10 02:00:00,Night,75.12,2.608,90.43,50.84,164.98,3,overdue,23,2.09,0.363
M010,L1,2026-01-10 03:00:00,Night,77.25,2.559,88.22,47.95,161.2,3,overdue,23,0.12,0.127
M010,L1,2026-01-10 04:00:00,Night,74.08,2.964,93.56,51.35,167.09,3,overdue,23,5.22,0.887
M010,L1,2026-01-10 05:00:00,Night,75.06,2.159,90.04,47.14,162.98,3,overdue,23,1.7,0.316
M010,L1,2026-01-10 06:00:00,Night,76.18,2.576,91.03,44.96,160.77,3,overdue,23,2.69,0.435
M010,L1,2026-01-10 07:00:00,Night,76.49,2.453,89.35,47.66,161.01,3,overdue,23,1.01,0.233
M010,L1,2026-01-10 08:00:00,Day,71.76,2.249,91.54,47.85,158.08,3,overdue,23,3.2,0.497
M010,L1,2026-01-10 09:00:00,Day,74.97,2.5,89.09,46.97,161.66,3,overdue,23,0.75,0.202
M010,L1,2026-01-10 10:00:00,Day,73.72,2.174,86.67,50.58,163.79,3,overdue,23,1.67,0.313
M010,L1,2026-01-10 11:00:00,Day,74.98,2.262,91.26,48.32,160.73,3,overdue,23,2.92,0.463
M010,L1,2026-01-10 12:00:00,Day,71.9,2.583,87.82,51.76,163.54,3,overdue,23,0.52,0.175
M010,L1,2026-01-10 13:00:00,Day,70.34,2.38,86.43,49.33,162.71,3,overdue,23,1.91,0.342
M010,L1,2026-01-10 14:00:00,Day,71.99,2.551,87.37,48.98,161.93,3,overdue,23,0.97,0.229
M010,L1,2026-01-10 15:00:00,Day,72.12,2.335,85.76,50.54,162.75,3,overdue,23,2.58,0.422
M010,L1,2026-01-10 16:00:00,Evening,72.88,2.077,87.74,47.28,162.27,3,overdue,23,0.6,0.185
M010,L1,2026-01-10 17:00:00,Evening,73.7,2.414,87.94,46.54,161.02,3,overdue,23,0.4,0.161
M010,L1,2026-01-10 18:00:00,Evening,70.94,2.206,82.84,48.92,163.93,3,overdue,23,5.5,0.772
M010,L1,2026-01-10 19:00:00,Evening,73.68,2.129,84.94,47.23,158.85,3,overdue,23,3.4,0.52
M010,L1,2026-01-10 20:00:00,Evening,71.65,2.338,85.53,45.9,162.57,3,overdue,23,2.81,0.45
M010,L1,2026-01-10 21:00:00,Evening,72.57,2.411,87.27,50.02,163.61,3,overdue,23,1.07,0.241
M010,L1,2026-01-10 22:00:00,Evening,71.48,2.629,88.11,46.91,159.37,3,overdue,23,0.23,0.14
M010,L1,2026-01-10 23:00:00,Evening,75.83,2.303,86.27,47.67,163.24,3,overdue,23,2.07,0.36
M010,L1,2026-01-11 00:00:00,Night,73.62,2.443,92.75,45.29,159.46,3,overdue,23,4.41,0.642
M010,L1,2026-01-11 01:00:00,Night,74.86,2.04,89.78,50.82,159.74,3,overdue,23,1.44,0.285
M010,L1,2026-01-11 02:00:00,Night,75.03,2.453,90.47,54.79,165.14,3,overdue,23,2.13,0.375
M010,L1,2026-01-11 03:00:00,Night,76.31,2.387,89.22,48.84,164.25,3,overdue,23,0.88,0.218
M010,L1,2026-01-11 04:00:00,Night,75.75,2.473,90.04,46.71,164.01,3,overdue,23,1.7,0.316
M010,L1,2026-01-11 05:00:00,Night,77.47,2.623,91.79,47.07,160.6,3,overdue,23,3.45,0.527
M010,L1,2026-01-11 06:00:00,Night,77.36,2.159,89.15,53.62,167.19,3,overdue,23,0.81,0.209
M010,L1,2026-01-11 07:00:00,Night,76.14,2.021,89.09,50.68,159.65,3,overdue,23,0.75,0.203
M010,L1,2026-01-11 08:00:00,Day,74.46,2.026,89.14,45.82,160.07,3,overdue,23,0.8,0.208
M010,L1,2026-01-11 09:00:00,Day,71.47,2.259,90.9,49.19,163.18,3,overdue,23,2.56,0.42
M010,L1,2026-01-11 10:00:00,Day,73.64,2.258,89.2,49.36,159.88,3,overdue,23,0.86,0.216
M010,L1,2026-01-11 11:00:00,Day,72.45,2.641,89.57,51.18,165.45,3,overdue,23,1.23,0.26
M010,L1,2026-01-11 12:00:00,Day,71.6,2.22,85.16,51.42,165.63,3,overdue,23,3.18,0.494
M010,L1,2026-01-11 13:00:00,Day,71.05,2.412,88.65,48.95,163.4,3,overdue,23,0.31,0.149
M010,L1,2026-01-11 14:00:00,Day,72.49,2.344,87.18,48.97,160.92,3,overdue,23,1.16,0.252
M010,L1,2026-01-11 15:00:00,Day,72.6,2.631,84.52,48.87,161.47,3,overdue,23,3.82,0.571
M010,L1,2026-01-11 16:00:00,Evening,72.84,2.437,86.29,47.59,160.6,3,overdue,23,2.05,0.359
M010,L1,2026-01-11 17:00:00,Evening,70.84,2.02,88.06,50.18,165.08,3,overdue,23,0.28,0.146
M010,L1,2026-01-11 18:00:00,Evening,71.36,2.45,84.16,47.64,166.65,3,overdue,23,4.18,0.614
M010,L1,2026-01-11 19:00:00,Evening,71.38,2.539,86.26,45.95,160.34,3,overdue,23,2.08,0.362
M010,L1,2026-01-11 20:00:00,Evening,72.59,2.492,82.76,46.83,162.16,3,overdue,23,5.58,0.782
M010,L1,2026-01-11 21:00:00,Evening,71.0,2.591,86.31,49.81,166.49,3,overdue,23,2.03,0.356
M010,L1,2026-01-11 22:00:00,Evening,70.94,2.444,87.17,49.15,161.84,3,overdue,23,1.17,0.253
M010,L1,2026-01-11 23:00:00,Evening,73.26,1.786,89.78,46.07,163.5,3,overdue,23,1.44,0.286
M010,L1,2026-01-12 00:00:00,Night,72.89,2.224,88.91,49.47,163.55,3,overdue,23,0.57,0.181
M010,L1,2026-01-12 01:00:00,Night,75.32,2.405,87.98,50.17,162.18,3,overdue,23,0.36,0.155
M010,L1,2026-01-12 02:00:00,Night,75.33,2.075,89.81,49.08,162.18,3,overdue,23,1.47,0.289
M010,L1,2026-01-12 03:00:00,Night,78.1,2.752,91.63,50.86,166.21,3,overdue,23,3.29,0.507
M010,L1,2026-01-12 04:00:00,Night,76.21,2.526,91.39,49.02,165.06,3,overdue,23,3.05,0.478
M010,L1,2026-01-12 05:00:00,Night,75.99,2.524,92.26,47.39,162.92,3,overdue,23,3.92,0.583
M010,L1,2026-01-12 06:00:00,Night,76.07,2.218,93.29,47.01,165.08,3,overdue,23,4.95,0.707
M010,L1,2026-01-12 07:00:00,Night,73.84,2.117,89.74,49.75,163.49,3,overdue,23,1.4,0.281
M010,L1,2026-01-12 08:00:00,Day,75.62,2.156,91.75,45.71,157.97,3,overdue,23,3.41,0.522
M010,L1,2026-01-12 09:00:00,Day,73.34,2.096,90.73,47.62,163.47,3,overdue,23,2.39,0.399
M010,L1,2026-01-12 10:00:00,Day,74.48,2.173,88.7,48.69,165.51,3,overdue,23,0.36,0.156
M010,L1,2026-01-12 11:00:00,Day,71.74,1.867,88.0,47.11,155.81,3,overdue,23,0.34,0.153
M010,L1,2026-01-12 12:00:00,Day,72.5,2.083,88.67,46.58,167.44,3,overdue,23,0.33,0.153
M010,L1,2026-01-12 13:00:00,Day,73.51,2.163,86.17,48.5,163.59,3,overdue,23,2.17,0.373
M010,L1,2026-01-12 14:00:00,Day,71.17,2.085,84.43,48.83,159.42,3,overdue,23,3.91,0.581
M010,L1,2026-01-12 15:00:00,Day,71.79,1.912,87.21,48.25,156.12,3,overdue,23,1.13,0.249
M010,L1,2026-01-12 16:00:00,Evening,72.57,2.471,84.54,50.19,160.09,3,overdue,23,3.8,0.568
M010,L1,2026-01-12 17:00:00,Evening,68.68,2.341,84.15,46.3,161.19,3,overdue,23,4.19,0.615
M010,L1,2026-01-12 18:00:00,Evening,72.15,2.693,86.47,50.0,161.73,3,overdue,23,1.87,0.337
M010,L1,2026-01-12 19:00:00,Evening,68.9,2.759,86.69,52.15,161.83,3,overdue,23,1.65,0.311
M010,L1,2026-01-12 20:00:00,Evening,73.48,2.431,87.97,50.05,162.93,3,overdue,23,0.37,0.157
M010,L1,2026-01-12 21:00:00,Evening,72.71,2.306,87.94,47.23,159.4,3,overdue,23,0.4,0.161
M010,L1,2026-01-12 22:00:00,Evening,72.42,2.494,87.0,48.19,164.88,3,overdue,23,1.34,0.274
M010,L1,2026-01-12 23:00:00,Evening,73.86,2.285,85.56,48.5,160.62,3,overdue,23,2.78,0.446
M010,L1,2026-01-13 00:00:00,Night,73.17,2.614,90.34,48.78,163.11,3,overdue,23,2.0,0.353
M010,L1,2026-01-13 01:00:00,Night,73.63,2.229,90.3,46.07,158.83,3,overdue,23,1.96,0.347
M010,L1,2026-01-13 02:00:00,Night,74.15,2.545,88.88,47.64,165.8,3,overdue,23,0.54,0.178
M010,L1,2026-01-13 03:00:00,Night,77.98,2.537,90.07,47.79,163.28,3,overdue,23,1.73,0.32
M010,L1,2026-01-13 04:00:00,Night,73.89,2.665,89.89,47.37,161.68,3,overdue,23,1.55,0.299
M010,L1,2026-01-13 05:00:00,Night,76.98,2.4,88.82,44.23,160.21,3,overdue,23,0.48,0.17
M010,L1,2026-01-13 06:00:00,Night,76.53,2.35,88.89,46.39,160.63,3,overdue,23,0.55,0.178
M010,L1,2026-01-13 07:00:00,Night,74.19,2.216,89.44,53.14,170.9,3,overdue,23,1.1,0.244
M010,L1,2026-01-13 08:00:00,Day,75.47,2.43,86.86,54.0,167.49,3,overdue,23,1.48,0.29
M010,L1,2026-01-13 09:00:00,Day,72.25,2.798,89.61,50.5,163.77,3,overdue,23,1.27,0.265
M010,L1,2026-01-13 10:00:00,Day,74.09,2.438,90.74,51.35,164.89,3,overdue,23,2.4,0.401
M010,L1,2026-01-13 11:00:00,Day,73.24,2.306,86.93,47.2,160.48,3,overdue,23,1.41,0.282
M010,L1,2026-01-13 12:00:00,Day,74.19,2.399,87.92,48.41,159.59,3,overdue,23,0.42,0.163
M010,L1,2026-01-13 13:00:00,Day,70.97,2.342,87.47,50.39,162.39,3,overdue,23,0.87,0.217
M010,L1,2026-01-13 14:00:00,Day,72.49,2.039,85.27,49.42,161.82,3,overdue,23,3.07,0.481
M010,L1,2026-01-13 15:00:00,Day,72.38,2.526,88.46,51.93,169.3,3,overdue,23,0.12,0.127
M010,L1,2026-01-13 16:00:00,Evening,71.56,2.842,91.31,46.24,160.29,3,overdue,23,2.97,0.506
M010,L1,2026-01-13 17:00:00,Evening,72.41,2.44,82.67,46.97,161.83,3,overdue,23,5.67,0.793
M010,L1,2026-01-13 18:00:00,Evening,71.54,2.515,89.27,46.36,166.7,3,overdue,23,0.93,0.224
M010,L1,2026-01-13 19:00:00,Evening,74.55,2.059,83.57,48.09,159.04,3,overdue,23,4.77,0.685
M010,L1,2026-01-13 20:00:00,Evening,72.88,2.518,86.26,49.68,163.04,3,overdue,23,2.08,0.362
M010,L1,2026-01-13 21:00:00,Evening,72.88,2.766,82.0,48.95,164.76,3,overdue,23,6.34,0.873
M010,L1,2026-01-13 22:00:00,Evening,72.51,2.455,89.08,47.86,167.46,3,overdue,23,0.74,0.201
M010,L1,2026-01-13 23:00:00,Evening,70.95,2.515,87.43,49.45,164.7,3,overdue,23,0.91,0.221
M010,L1,2026-01-14 00:00:00,Night,73.4,2.709,92.02,48.32,161.85,3,overdue,23,3.68,0.554
M010,L1,2026-01-14 01:00:00,Night,76.71,2.683,85.54,50.21,166.96,3,overdue,23,2.8,0.448
M010,L1,2026-01-14 02:00:00,Night,75.07,2.793,86.04,44.15,163.69,3,overdue,23,2.3,0.388
M010,L1,2026-01-14 03:00:00,Night,74.23,2.467,87.48,50.88,165.16,3,overdue,23,0.86,0.215
M010,L1,2026-01-14 04:00:00,Night,75.53,2.212,89.82,49.72,161.8,3,overdue,23,1.48,0.29
M010,L1,2026-01-14 05:00:00,Night,75.13,2.477,91.73,49.92,166.85,3,overdue,23,3.39,0.519
M010,L1,2026-01-14 06:00:00,Night,75.81,2.69,88.12,49.86,165.48,3,overdue,23,0.22,0.139
M010,L1,2026-01-14 07:00:00,Night,79.51,2.332,87.97,47.24,161.15,3,overdue,23,0.37,0.157
M010,L1,2026-01-14 08:00:00,Day,74.47,2.108,90.73,49.03,164.44,3,overdue,23,2.39,0.399
M010,L1,2026-01-14 09:00:00,Day,74.49,2.484,90.59,51.19,160.89,3,overdue,23,2.25,0.383
M010,L1,2026-01-14 10:00:00,Day,71.46,2.331,89.4,47.02,162.21,3,overdue,23,1.06,0.24
M010,L1,2026-01-14 11:00:00,Day,71.27,2.286,88.65,50.06,161.36,3,overdue,23,0.31,0.15
M010,L1,2026-01-14 12:00:00,Day,74.13,2.637,90.67,52.4,168.42,3,overdue,23,2.33,0.393
M010,L1,2026-01-14 13:00:00,Day,72.94,2.2,86.48,50.77,158.75,3,overdue,23,1.86,0.336
M010,L1,2026-01-14 14:00:00,Day,73.47,2.225,85.95,50.44,163.88,3,overdue,23,2.39,0.399
M010,L1,2026-01-14 15:00:00,Day,70.87,2.171,83.81,44.86,162.49,3,overdue,23,4.53,0.656
M010,L1,2026-01-14 16:00:00,Evening,71.76,2.242,87.36,47.37,158.96,3,overdue,23,0.98,0.23
M010,L1,2026-01-14 17:00:00,Evening,73.57,2.559,86.08,47.83,163.03,3,overdue,23,2.26,0.384
M010,L1,2026-01-14 18:00:00,Evening,72.67,2.465,87.89,46.91,160.74,3,overdue,23,0.45,0.167
M010,L1,2026-01-14 19:00:00,Evening,72.69,2.303,87.49,51.72,164.21,3,overdue,23,0.85,0.214
M010,L1,2026-01-14 20:00:00,Evening,72.6,2.374,85.44,51.6,162.07,3,overdue,23,2.9,0.46
M010,L1,2026-01-14 21:00:00,Evening,73.48,2.319,84.81,51.04,165.57,3,overdue,23,3.53,0.536
M010,L1,2026-01-14 22:00:00,Evening,71.73,2.382,86.63,49.45,161.37,3,overdue,23,1.71,0.318
M010,L1,2026-01-14 23:00:00,Evening,75.47,2.199,84.66,48.73,157.47,3,overdue,23,3.68,0.555
M010,L1,2026-01-15 00:00:00,Night,73.16,2.36,88.07,48.58,162.87,3,overdue,23,0.27,0.145
M010,L1,2026-01-15 01:00:00,Night,73.57,2.414,89.82,43.93,160.55,3,overdue,23,1.48,0.29
M010,L1,2026-01-15 02:00:00,Night,71.86,2.497,90.28,49.71,161.56,3,overdue,23,1.94,0.346
M010,L1,2026-01-15 03:00:00,Night,75.88,2.294,92.51,50.89,161.82,3,overdue,23,4.17,0.613
M010,L1,2026-01-15 04:00:00,Night,77.85,2.536,87.85,51.64,169.9,3,overdue,23,0.49,0.171
M010,L1,2026-01-15 05:00:00,Night,75.5,2.572,90.33,50.32,166.51,3,overdue,23,1.99,0.352
M010,L1,2026-01-15 06:00:00,Night,77.46,2.102,89.4,51.19,162.45,3,overdue,23,1.06,0.24
M010,L1,2026-01-15 07:00:00,Night,76.43,2.3,91.72,49.11,164.68,3,overdue,23,3.38,0.518
M010,L1,2026-01-15 08:00:00,Day,74.45,2.102,93.68,46.54,166.73,3,overdue,23,5.34,0.753
M010,L1,2026-01-15 09:00:00,Day,70.87,2.367,87.34,52.09,161.54,3,overdue,23,1.0,0.232
M010,L1,2026-01-15 10:00:00,Day,71.93,2.361,91.67,51.36,163.26,3,overdue,23,3.33,0.512
M010,L1,2026-01-15 11:00:00,Day,72.55,2.448,88.56,49.18,162.43,3,overdue,23,0.22,0.139
M010,L1,2026-01-15 12:00:00,Day,73.34,2.436,90.63,47.81,160.42,3,overdue,23,2.29,0.387
M010,L1,2026-01-15 13:00:00,Day,72.02,2.318,88.89,47.02,164.07,3,overdue,23,0.55,0.178
M010,L1,2026-01-15 14:00:00,Day,71.38,2.567,91.14,50.97,165.59,3,overdue,23,2.8,0.449
M010,L1,2026-01-15 15:00:00,Day,72.87,2.302,86.79,47.75,159.99,3,overdue,23,1.55,0.298
M010,L1,2026-01-15 16:00:00,Evening,72.5,2.453,86.75,49.3,162.16,3,overdue,23,1.59,0.303
M010,L1,2026-01-15 17:00:00,Evening,73.2,2.314,86.18,51.38,165.75,3,overdue,23,2.16,0.371
M010,L1,2026-01-15 18:00:00,Evening,71.81,2.085,85.02,53.38,163.71,3,overdue,23,3.32,0.511
M010,L1,2026-01-15 19:00:00,Evening,71.9,2.467,86.51,47.68,163.61,3,overdue,23,1.83,0.333
M010,L1,2026-01-15 20:00:00,Evening,72.64,2.1,81.29,47.92,157.98,3,overdue,23,7.05,0.958
M010,L1,2026-01-15 21:00:00,Evening,72.75,2.362,87.21,50.01,160.61,3,overdue,23,1.13,0.249
M010,L1,2026-01-15 22:00:00,Evening,72.14,2.327,88.55,48.66,165.14,3,overdue,23,0.21,0.138
M010,L1,2026-01-15 23:00:00,Evening,74.87,2.408,86.33,47.23,163.69,3,overdue,23,2.01,0.354
M010,L1,2026-01-16 00:00:00,Night,74.2,2.36,89.82,51.13,161.79,3,overdue,23,1.48,0.29
M010,L1,2026-01-16 01:00:00,Night,75.32,2.64,92.05,48.71,163.62,3,overdue,23,3.71,0.558
M010,L1,2026-01-16 02:00:00,Night,76.16,2.784,90.02,49.58,163.38,3,overdue,23,1.68,0.315
M010,L1,2026-01-16 03:00:00,Night,74.98,2.483,91.12,50.08,162.28,3,overdue,23,2.78,0.447
M010,L1,2026-01-16 04:00:00,Night,77.04,2.479,89.79,50.8,167.14,3,overdue,23,1.45,0.286
M010,L1,2026-01-16 05:00:00,Night,76.43,2.912,86.58,51.24,163.78,3,overdue,23,1.76,0.425
M010,L1,2026-01-16 06:00:00,Night,75.92,2.52,90.32,47.05,158.97,3,overdue,23,1.98,0.35
M010,L1,2026-01-16 07:00:00,Night,72.96,2.472,90.63,50.43,166.68,3,overdue,23,2.29,0.387
M010,L1,2026-01-16 08:00:00,Day,75.04,2.554,88.41,51.19,165.89,3,overdue,23,0.07,0.121
M010,L1,2026-01-16 09:00:00,Day,72.0,2.569,88.23,47.12,165.54,3,overdue,23,0.11,0.125
M010,L1,2026-01-16 10:00:00,Day,73.67,2.188,88.32,51.1,160.57,3,overdue,23,0.02,0.115
M010,L1,2026-01-16 11:00:00,Day,72.79,2.35,93.28,46.32,157.18,3,overdue,23,4.94,0.706
M010,L1,2026-01-16 12:00:00,Day,71.82,2.261,88.09,48.19,163.59,3,overdue,23,0.25,0.142
M010,L1,2026-01-16 13:00:00,Day,72.26,2.202,87.01,48.58,164.52,3,overdue,23,1.33,0.272
M010,L1,2026-01-16 14:00:00,Day,72.89,2.505,85.6,49.69,160.49,3,overdue,23,2.74,0.441
M010,L1,2026-01-16 15:00:00,Day,72.28,2.595,82.79,48.94,162.79,3,overdue,23,5.55,0.778
M010,L1,2026-01-16 16:00:00,Evening,73.36,2.343,84.86,49.44,164.4,3,overdue,23,3.48,0.53
M010,L1,2026-01-16 17:00:00,Evening,72.22,2.63,87.0,48.06,162.6,3,overdue,23,1.34,0.273
M010,L1,2026-01-16 18:00:00,Evening,72.65,2.305,84.41,46.13,163.42,3,overdue,23,3.93,0.584
M010,L1,2026-01-16 19:00:00,Evening,74.98,2.327,86.8,51.69,161.75,3,overdue,23,1.54,0.297
M010,L1,2026-01-16 20:00:00,Evening,72.59,2.717,85.51,48.97,166.94,3,overdue,23,2.83,0.452
M010,L1,2026-01-16 21:00:00,Evening,71.77,2.349,86.05,52.88,166.83,3,overdue,23,2.29,0.388
M010,L1,2026-01-16 22:00:00,Evening,73.46,2.565,84.85,50.32,163.11,3,overdue,23,3.49,0.532
M010,L1,2026-01-16 23:00:00,Evening,72.84,2.417,89.24,52.96,163.09,3,overdue,23,0.9,0.22
M010,L1,2026-01-17 00:00:00,Night,76.09,2.517,89.73,50.04,163.04,3,overdue,23,1.39,0.279
M010,L1,2026-01-17 01:00:00,Night,73.96,2.512,89.56,50.49,171.82,3,overdue,23,1.22,0.259
M010,L1,2026-01-17 02:00:00,Night,76.16,2.283,91.95,50.72,164.0,3,overdue,23,3.61,0.546
M010,L1,2026-01-17 03:00:00,Night,73.96,2.5,92.28,50.51,167.79,3,overdue,23,3.94,0.585
M010,L1,2026-01-17 04:00:00,Night,77.92,2.603,83.99,47.37,159.66,3,overdue,23,4.35,0.634
M010,L1,2026-01-17 05:00:00,Night,78.25,2.668,90.12,48.22,167.02,3,overdue,23,1.78,0.326
M010,L1,2026-01-17 06:00:00,Night,74.75,2.285,87.87,49.62,161.34,3,overdue,23,0.47,0.169
M010,L1,2026-01-17 07:00:00,Night,77.6,2.555,87.72,48.8,161.73,3,overdue,23,0.62,0.187
M010,L1,2026-01-17 08:00:00,Day,73.88,2.605,89.95,48.0,164.04,3,overdue,23,1.61,0.305
M010,L1,2026-01-17 09:00:00,Day,73.22,2.503,90.37,47.26,158.72,3,overdue,23,2.03,0.356
M010,L1,2026-01-17 10:00:00,Day,72.95,2.48,92.25,47.1,159.23,3,overdue,23,3.91,0.582
M010,L1,2026-01-17 11:00:00,Day,74.3,2.438,88.4,50.5,167.21,3,overdue,23,0.06,0.119
M010,L1,2026-01-17 12:00:00,Day,73.96,2.276,88.82,51.36,163.42,3,overdue,23,0.48,0.171
M010,L1,2026-01-17 13:00:00,Day,72.68,2.297,85.84,50.01,165.35,3,overdue,23,2.5,0.413
M010,L1,2026-01-17 14:00:00,Day,72.81,2.163,89.12,50.33,165.74,3,overdue,23,0.78,0.206
M010,L1,2026-01-17 15:00:00,Day,70.28,2.556,87.49,46.84,162.32,3,overdue,23,0.85,0.214
M010,L1,2026-01-17 16:00:00,Evening,70.71,2.49,90.3,49.86,162.81,3,overdue,23,1.96,0.347
M010,L1,2026-01-17 17:00:00,Evening,69.91,2.544,85.52,45.14,157.28,3,overdue,23,2.82,0.45
M010,L1,2026-01-17 18:00:00,Evening,73.19,2.738,85.86,51.34,165.39,3,overdue,23,2.48,0.41
M010,L1,2026-01-17 19:00:00,Evening,70.94,2.915,83.21,50.14,162.9,3,overdue,23,5.13,0.832
M010,L1,2026-01-17 20:00:00,Evening,71.87,2.797,86.13,48.6,162.04,3,overdue,23,2.21,0.378
M010,L1,2026-01-17 21:00:00,Evening,73.2,2.304,86.6,48.99,160.61,3,overdue,23,1.74,0.321
M010,L1,2026-01-17 22:00:00,Evening,70.73,2.494,86.24,49.73,157.62,3,overdue,23,2.1,0.365
M010,L1,2026-01-17 23:00:00,Evening,72.49,2.653,84.47,53.11,166.97,3,overdue,23,3.87,0.576
M010,L1,2026-01-18 00:00:00,Night,74.23,2.591,86.4,52.51,166.33,3,overdue,23,1.94,0.345
M010,L1,2026-01-18 01:00:00,Night,74.97,2.781,89.51,47.81,163.43,3,overdue,23,1.17,0.253
